Unnamed: 0.1,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,deemix_query,deemix_command,deemix_status,deemix_returncode,download_filepath,duplicate_of_row,immutable_key,file_sha256
91404,91404,6fNhZRFEkBfgW39W3wKARJ,Bastille,Bad Blood,Pompeii,76,214147,False,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,4,rock,https://open.spotify.com/track/6fNhZRFEkBfgW39W3wKARJ,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001692_6fNhZRFEkBfgW39W3wKARJ https://open.spotify.com/track/6fNhZRFEkBfgW39W3wKARJ,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/6fNhZRFEkBfgW39W3wKARJ.mp3,,6fNhZRFEkBfgW39W3wKARJ,05778ab43b1af0ed2158d520c98a51306e97d750a754d127a068fd9996578951
91172,91172,1jJ893m6WM9aztKtzYmNJY,blink-182,OO's Music Grandi Successi,All The Small Things,2,171066,False,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,4,rock,https://open.spotify.com/track/1jJ893m6WM9aztKtzYmNJY,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001693_1jJ893m6WM9aztKtzYmNJY https://open.spotify.com/track/1jJ893m6WM9aztKtzYmNJY,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/1jJ893m6WM9aztKtzYmNJY.mp3,,1jJ893m6WM9aztKtzYmNJY,ab5c5c095ae38ae6192a39571651171907a3b268eb1fe5a4d757a9ed273b11d9
91125,91125,0FtatFiR93fHKIdLxmv8ar,Panic! At The Disco,Alternative Rock Mixtape,"Hey Look Ma, I Made It",2,169666,False,0.577,0.834,5,-3.337,1,0.0689,0.0134,0.0,0.121,0.575,107.936,4,rock,https://open.spotify.com/track/0FtatFiR93fHKIdLxmv8ar,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001694_0FtatFiR93fHKIdLxmv8ar https://open.spotify.com/track/0FtatFiR93fHKIdLxmv8ar,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/0FtatFiR93fHKIdLxmv8ar.mp3,,0FtatFiR93fHKIdLxmv8ar,497d3255bb9f9f7fd5c2f3f22b5e192d970f974331e0e2dd8f8a9fbc9470f623
91394,91394,30NeE5qu2FrSkXQMra1WED,KISS,Rock Workout 2023,Rock And Roll All Nite,1,175853,False,0.54,0.926,1,-6.205,1,0.162,0.0191,0.0,0.651,0.686,144.8,4,rock,https://open.spotify.com/track/30NeE5qu2FrSkXQMra1WED,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001695_30NeE5qu2FrSkXQMra1WED https://open.spotify.com/track/30NeE5qu2FrSkXQMra1WED,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/30NeE5qu2FrSkXQMra1WED.mp3,,30NeE5qu2FrSkXQMra1WED,e6ab958d32906107f06dae9b0e7f75380b233f062002cb08d483e8c5db886298
91420,91420,2q9STTSwMoEVLyvlNZyOdA,Weezer,Rock Brandneu,Records,0,208920,False,0.658,0.773,11,-5.119,1,0.0244,0.000901,0.0,0.194,0.66,100.006,4,rock,https://open.spotify.com/track/2q9STTSwMoEVLyvlNZyOdA,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001696_2q9STTSwMoEVLyvlNZyOdA https://open.spotify.com/track/2q9STTSwMoEVLyvlNZyOdA,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/2q9STTSwMoEVLyvlNZyOdA.mp3,,2q9STTSwMoEVLyvlNZyOdA,cbc28c023c61aa086724046865b396201d806a99f75cdfb13098bce8b6184b18
91552,91552,3JiRG3zjef1biea1lH8MJ3,The Beach Boys,Best Christmas Songs 2022 | For under the Mistletoe,Frosty The Snowman - 1991 Remix,1,114551,False,0.426,0.473,5,-7.924,1,0.0335,0.353,0.0,0.0234,0.937,181.752,4,rock,https://open.spotify.com/track/3JiRG3zjef1biea1lH8MJ3,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001697_3JiRG3zjef1biea1lH8MJ3 https://open.spotify.com/track/3JiRG3zjef1biea1lH8MJ3,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/3JiRG3zjef1biea1lH8MJ3.mp3,,3JiRG3zjef1biea1lH8MJ3,717a2c60c8078e1c05f805f11c8ef22a748fa6a3e8801f5a49b44d72cd5f9ad2
91903,91903,2374M0fQpWi3dLnB54qaLX,TOTO,Toto IV,Africa,83,295893,False,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,4,rock,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001698_2374M0fQpWi3dLnB54qaLX https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/2374M0fQpWi3dLnB54qaLX.mp3,,2374M0fQpWi3dLnB54qaLX,4d3d6bfce8ffde8aac6964352204518b98733c2553df0d4566f7dc2fdbf1ae6c
91090,91090,62pennq1pcVBFVW1b1CrFu,Red Hot Chili Peppers,Top of the Rock,Nerve Flip,0,186148,False,0.386,0.936,8,-4.005,1,0.0701,0.0121,1.6e-05,0.266,0.418,176.366,4,rock,https://open.spotify.com/track/62pennq1pcVBFVW1b1CrFu,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001699_62pennq1pcVBFVW1b1CrFu https://open.spotify.com/track/62pennq1pcVBFVW1b1CrFu,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/62pennq1pcVBFVW1b1CrFu.mp3,,62pennq1pcVBFVW1b1CrFu,1d1b83e49f3eee8fd17a65dcf5e6c0360553cdcaea2e15153b24db9f927c0da1
91939,91939,3Lu4WAsmpag6CZSN0H3Wor,Steely Dan,Fiesta temática 70s,Do It Again,1,354933,False,0.695,0.583,2,-8.265,0,0.0303,0.157,7.61e-05,0.0576,0.96,124.61,4,rock,https://open.spotify.com/track/3Lu4WAsmpag6CZSN0H3Wor,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001700_3Lu4WAsmpag6CZSN0H3Wor https://open.spotify.com/track/3Lu4WAsmpag6CZSN0H3Wor,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/3Lu4WAsmpag6CZSN0H3Wor.mp3,,3Lu4WAsmpag6CZSN0H3Wor,e5359ff5500cde4ae515ae734cf75cd280f45433476d2e9fd5e3159d1bf84548
91181,91181,7vk9zUEjQgePrf5K3oB7iC,Panic! At The Disco,20's Rock,Viva Las Vengeance,0,206580,False,0.211,0.821,9,-5.423,0,0.0732,1.25e-05,0.0329,0.104,0.371,153.742,4,rock,https://open.spotify.com/track/7vk9zUEjQgePrf5K3oB7iC,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001701_7vk9zUEjQgePrf5K3oB7iC https://open.spotify.com/track/7vk9zUEjQgePrf5K3oB7iC,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/7vk9zUEjQgePrf5K3oB7iC.mp3,,7vk9zUEjQgePrf5K3oB7iC,15e1b9b9a1b5a190796ac7110b82636406d839a9919446aee191701fffb97305
91274,91274,0wepMSfRNcIxazhOsL6w0x,Bastille,Autumn Vibe,Thelma + Louise,1,137476,False,0.766,0.83,9,-3.335,1,0.1,0.0146,0.0,0.035,0.756,121.948,4,rock,https://open.spotify.com/track/0wepMSfRNcIxazhOsL6w0x,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001702_0wepMSfRNcIxazhOsL6w0x https://open.spotify.com/track/0wepMSfRNcIxazhOsL6w0x,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/0wepMSfRNcIxazhOsL6w0x.mp3,,0wepMSfRNcIxazhOsL6w0x,7ded42ff6f45e21e6a75fcf257605eb156364886eed6ef039dfccc823f1399cf
91895,91895,2UzNyk6tBmMaXf1dphGUo0,Volbeat,Halloween Metal Nights,The Devil's Bleeding Crown,0,238653,False,0.321,0.909,11,-4.612,1,0.041,1.62e-05,0.139,0.0442,0.209,109.653,3,rock,https://open.spotify.com/track/2UzNyk6tBmMaXf1dphGUo0,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001703_2UzNyk6tBmMaXf1dphGUo0 https://open.spotify.com/track/2UzNyk6tBmMaXf1dphGUo0,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/2UzNyk6tBmMaXf1dphGUo0.mp3,,2UzNyk6tBmMaXf1dphGUo0,8e9342bfaa49ec982e059ff8872985d2b3bd34923481851217c4225d85805f25
91069,91069,2s3Hr38fRfDRj9JWVP494L,OneRepublic,Holidays Are Coming,Christmas Without You,14,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock,https://open.spotify.com/track/2s3Hr38fRfDRj9JWVP494L,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001704_2s3Hr38fRfDRj9JWVP494L https://open.spotify.com/track/2s3Hr38fRfDRj9JWVP494L,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/2s3Hr38fRfDRj9JWVP494L.mp3,,2s3Hr38fRfDRj9JWVP494L,f320f8914dd59e24c88049a080b7a88400af7460525d21dfff1b62514a0f03c2
91291,91291,7l0RDBx1upgIHwwMSRunGE,The Police,Halloween Songs | Witches Hour,Behind My Camel - Remastered 2003,1,173600,False,0.509,0.326,0,-9.59,0,0.0254,0.0618,0.805,0.293,0.229,86.829,4,rock,https://open.spotify.com/track/7l0RDBx1upgIHwwMSRunGE,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001705_7l0RDBx1upgIHwwMSRunGE https://open.spotify.com/track/7l0RDBx1upgIHwwMSRunGE,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/7l0RDBx1upgIHwwMSRunGE.mp3,,7l0RDBx1upgIHwwMSRunGE,b9d88858840eff7e10bddb025922b81cd32da090772332460af6d599e3534b98
91131,91131,47dUWyurHWefCpINwcvit2,Red Hot Chili Peppers,Pop Hits Now,Black Summer,0,232412,False,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,4,rock,https://open.spotify.com/track/47dUWyurHWefCpINwcvit2,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001706_47dUWyurHWefCpINwcvit2 https://open.spotify.com/track/47dUWyurHWefCpINwcvit2,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/47dUWyurHWefCpINwcvit2.mp3,,47dUWyurHWefCpINwcvit2,481bfa543370bd58f4f48fafb7519965bf4045cb51379b03bd119f659cd7ea0c
91300,91300,6y4GYuZszeXNOXuBFsJlos,Eve,Kaikai Kitan / Ao No Waltz,Kaikai Kitan,75,221426,False,0.584,0.911,5,-3.515,0,0.09,0.0119,0.0,0.119,0.606,92.502,4,rock,https://open.spotify.com/track/6y4GYuZszeXNOXuBFsJlos,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001707_6y4GYuZszeXNOXuBFsJlos https://open.spotify.com/track/6y4GYuZszeXNOXuBFsJlos,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/6y4GYuZszeXNOXuBFsJlos.mp3,,6y4GYuZszeXNOXuBFsJlos,134a82973798e83d4ad09aa91345b89ef91700d731b35f4cd36b435647ac49c0
91424,91424,1cbCEtcGU25HvwMrZDPqJy,Juanes,Pop x siempre,Nada Valgo Sin Tu Amor,1,195093,False,0.595,0.655,0,-4.277,1,0.026,0.155,0.0,0.265,0.364,153.866,4,rock,https://open.spotify.com/track/1cbCEtcGU25HvwMrZDPqJy,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001708_1cbCEtcGU25HvwMrZDPqJy https://open.spotify.com/track/1cbCEtcGU25HvwMrZDPqJy,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/1cbCEtcGU25HvwMrZDPqJy.mp3,,1cbCEtcGU25HvwMrZDPqJy,19cf973d4d5c998c3a0425ff5cbbb77111acd8a3c69a5a6b1d777a7fc4720df8
91326,91326,02CMDD2zt4LyEdOaSwVNhy,Bryan Adams,Best Of Karneval,Summer Of '69,0,217493,False,0.5,0.908,2,-4.303,1,0.0418,0.0166,0.0,0.128,0.744,138.834,4,rock,https://open.spotify.com/track/02CMDD2zt4LyEdOaSwVNhy,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001709_02CMDD2zt4LyEdOaSwVNhy https://open.spotify.com/track/02CMDD2zt4LyEdOaSwVNhy,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/02CMDD2zt4LyEdOaSwVNhy.mp3,,02CMDD2zt4LyEdOaSwVNhy,969afd512f6ba58e02d79a3beadcd9167d2ed51355481db266eda470876d2e2d
91144,91144,4nyN0a40cy71y5kWMLL6A2,Creedence Clearwater Revival,Twisted Halloween Hits,I Put A Spell On You,0,271786,False,0.393,0.732,4,-8.188,0,0.0295,0.00471,0.123,0.0979,0.621,100.41,4,rock,https://open.spotify.com/track/4nyN0a40cy71y5kWMLL6A2,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001710_4nyN0a40cy71y5kWMLL6A2 https://open.spotify.com/track/4nyN0a40cy71y5kWMLL6A2,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/4nyN0a40cy71y5kWMLL6A2.mp3,,4nyN0a40cy71y5kWMLL6A2,30f60b863bad23af76c5320ba98a76df8261c69f40bbd8d0b530a9e1cb426ade
91423,91423,7cEZSmCRCiOU1nsCuAtx0F,Weezer,Mirando las nubes,Island In The Sun,1,200053,False,0.654,0.794,4,-6.288,0,0.0284,0.00769,0.00134,0.165,0.678,114.62,4,rock,https://open.spotify.com/track/7cEZSmCRCiOU1nsCuAtx0F,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001711_7cEZSmCRCiOU1nsCuAtx0F https://open.spotify.com/track/7cEZSmCRCiOU1nsCuAtx0F,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/7cEZSmCRCiOU1nsCuAtx0F.mp3,,7cEZSmCRCiOU1nsCuAtx0F,792fb5bf1f520cae92b9495f49c1dfa0661e002350b16e2341e1cf1f0fc782fb
91580,91580,06rBBhdrIHTmR4oyUiybt1,The Beach Boys,Home For Christmas 2022,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,rock,https://open.spotify.com/track/06rBBhdrIHTmR4oyUiybt1,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001712_06rBBhdrIHTmR4oyUiybt1 https://open.spotify.com/track/06rBBhdrIHTmR4oyUiybt1,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/06rBBhdrIHTmR4oyUiybt1.mp3,,06rBBhdrIHTmR4oyUiybt1,b5bd7dd8182012f8db5d249f738cec8826ac4f90de03c4a2d017c702b32fd735
91135,91135,3ZxYrinBAicqq9aKHj89UP,Fleetwood Mac,Feeling Good - Adult Pop Favorites,Little Lies - 2018 Remaster,3,219800,False,0.643,0.655,2,-10.249,1,0.0256,0.217,0.000272,0.0462,0.878,124.731,4,rock,https://open.spotify.com/track/3ZxYrinBAicqq9aKHj89UP,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001713_3ZxYrinBAicqq9aKHj89UP https://open.spotify.com/track/3ZxYrinBAicqq9aKHj89UP,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/3ZxYrinBAicqq9aKHj89UP.mp3,,3ZxYrinBAicqq9aKHj89UP,0030cb35a5c5bcb1ee41e1c6d07f957cfa77a3c17a777fbcd68fa1dfe577e7f9
91450,91450,57RA3JGafJm5zRtKJiKPIm,Wallows;Clairo,Nothing Happens,Are You Bored Yet? (feat. Clairo),80,178000,False,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,4,rock,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001714_57RA3JGafJm5zRtKJiKPIm https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/57RA3JGafJm5zRtKJiKPIm.mp3,1145,57RA3JGafJm5zRtKJiKPIm,8810820a97f1ab3cfb114eacce11b548ffb9ce2b3e4bd16cd95f0d98510cc8f3
91164,91164,1xOiqBrHxYTC0u3NKagA8b,Panic! At The Disco,I'm Blue - Hits of 2022,Don't Let the Light Go Out,1,229517,False,0.492,0.59,4,-4.032,0,0.0313,0.00109,0.0023,0.271,0.179,117.637,4,rock,https://open.spotify.com/track/1xOiqBrHxYTC0u3NKagA8b,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001715_1xOiqBrHxYTC0u3NKagA8b https://open.spotify.com/track/1xOiqBrHxYTC0u3NKagA8b,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/1xOiqBrHxYTC0u3NKagA8b.mp3,,1xOiqBrHxYTC0u3NKagA8b,ffff8c00f4e879dd0c1fad5173551f476ad3eddf72c9f480840f72fa3d2efe3a
91028,91028,1skWrgJrEi6ZB4Wt5tYYAb,Imagine Dragons,pov: it's 2021,Follow You,2,175643,False,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,4,rock,https://open.spotify.com/track/1skWrgJrEi6ZB4Wt5tYYAb,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001716_1skWrgJrEi6ZB4Wt5tYYAb https://open.spotify.com/track/1skWrgJrEi6ZB4Wt5tYYAb,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/1skWrgJrEi6ZB4Wt5tYYAb.mp3,,1skWrgJrEi6ZB4Wt5tYYAb,097e7c68050a43506f0aa6d7cfb4855e3e7db176626d4be5b77da750fff01585
91773,91773,5JVe7nJ0MqVBiKAkjE9UXW,Foreigner,80's,Waiting for a Girl Like You,0,292066,False,0.322,0.469,10,-9.286,0,0.0342,0.308,1.94e-06,0.0402,0.428,202.308,4,rock,https://open.spotify.com/track/5JVe7nJ0MqVBiKAkjE9UXW,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001717_5JVe7nJ0MqVBiKAkjE9UXW https://open.spotify.com/track/5JVe7nJ0MqVBiKAkjE9UXW,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/5JVe7nJ0MqVBiKAkjE9UXW.mp3,,5JVe7nJ0MqVBiKAkjE9UXW,f4e220cef7f1896f0f96d7c2e05d1f6f52e254f187feacf43c7dd7345226bf11
91193,91193,3NUl4ypMgMQcRDvAJkHzOy,The Rolling Stones,Twisted Halloween Hits,Sympathy For The Devil,0,377746,False,0.636,0.67,9,-10.958,1,0.257,0.582,0.0,0.0453,0.572,115.577,4,rock,https://open.spotify.com/track/3NUl4ypMgMQcRDvAJkHzOy,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001718_3NUl4ypMgMQcRDvAJkHzOy https://open.spotify.com/track/3NUl4ypMgMQcRDvAJkHzOy,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/3NUl4ypMgMQcRDvAJkHzOy.mp3,,3NUl4ypMgMQcRDvAJkHzOy,d8b20f6063ba120d4206a3b04881f42dc5268425b8f08c9ebf3865aca864f64f
91388,91388,2hmvQvru8BNa9ORSJZfchd,Bryan Adams,Beste Weihnachtslieder,Christmas Time,0,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,rock,https://open.spotify.com/track/2hmvQvru8BNa9ORSJZfchd,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001719_2hmvQvru8BNa9ORSJZfchd https://open.spotify.com/track/2hmvQvru8BNa9ORSJZfchd,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/2hmvQvru8BNa9ORSJZfchd.mp3,,2hmvQvru8BNa9ORSJZfchd,0bf9610b8aa52231d8bcdf6b93a080cfc62ee7acdc234787641777965bfc7049
91852,91852,0muK9BAzu2TJXQgWPsEj6e,Journey;Steve Perry,Separate Ways (Worlds Apart) [Bryce Miller/Alloy Tracks Remix],Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix,72,165074,False,0.43,0.569,2,-9.274,1,0.044,0.0115,0.0134,0.163,0.0668,129.992,4,rock,https://open.spotify.com/track/0muK9BAzu2TJXQgWPsEj6e,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001720_0muK9BAzu2TJXQgWPsEj6e https://open.spotify.com/track/0muK9BAzu2TJXQgWPsEj6e,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/0muK9BAzu2TJXQgWPsEj6e.mp3,,0muK9BAzu2TJXQgWPsEj6e,c426a3ece51dc460c26b82f08ed615b5279736bfa3d6e1728d7a86b285b62422
91169,91169,2uGos1lTJU2Qd6UpPyRJSP,blink-182,Обратно в клас - rock,I Miss You,4,227813,False,0.652,0.766,11,-6.481,1,0.0345,0.000761,6.34e-06,0.0739,0.641,110.011,4,rock,https://open.spotify.com/track/2uGos1lTJU2Qd6UpPyRJSP,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001721_2uGos1lTJU2Qd6UpPyRJSP https://open.spotify.com/track/2uGos1lTJU2Qd6UpPyRJSP,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/2uGos1lTJU2Qd6UpPyRJSP.mp3,,2uGos1lTJU2Qd6UpPyRJSP,1e67aaf1f9d47e1eeb410fac3934b7fe0eb2f5587bf3197aaaf6304b4a4edbc3
91705,91705,0cDpu1Mgg9AihEDrzMw25L,Jaymes Young,The State of Pop,Infinity,0,237720,False,0.671,0.673,11,-6.941,0,0.0444,0.15,5.16e-05,0.304,0.493,121.96,4,rock,https://open.spotify.com/track/0cDpu1Mgg9AihEDrzMw25L,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001722_0cDpu1Mgg9AihEDrzMw25L https://open.spotify.com/track/0cDpu1Mgg9AihEDrzMw25L,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/0cDpu1Mgg9AihEDrzMw25L.mp3,,0cDpu1Mgg9AihEDrzMw25L,06d3ae43ad8d90d1a2ee696fa12dbf1ec86fe80990b2eb42ca5ae58c7448e9af
91140,91140,7m0ZqFw6SHoAvtEccpMOs3,Creedence Clearwater Revival,Best 70s Rock Tunes,Hello Mary Lou,1,134440,False,0.633,0.674,9,-8.638,1,0.0348,0.0572,0.00154,0.0504,0.965,103.426,4,rock,https://open.spotify.com/track/7m0ZqFw6SHoAvtEccpMOs3,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001723_7m0ZqFw6SHoAvtEccpMOs3 https://open.spotify.com/track/7m0ZqFw6SHoAvtEccpMOs3,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/7m0ZqFw6SHoAvtEccpMOs3.mp3,,7m0ZqFw6SHoAvtEccpMOs3,e4923e342cf72521684bfc7e81e472838357a3b4d37c179f09ec8b969a497750
91173,91173,3EFzMmkPVISHExSTtI37Tx,Panic! At The Disco,Pop Hits Now,Viva Las Vengeance,0,206580,False,0.211,0.821,9,-5.423,0,0.0732,1.25e-05,0.0329,0.104,0.371,153.742,4,rock,https://open.spotify.com/track/3EFzMmkPVISHExSTtI37Tx,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001724_3EFzMmkPVISHExSTtI37Tx https://open.spotify.com/track/3EFzMmkPVISHExSTtI37Tx,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/3EFzMmkPVISHExSTtI37Tx.mp3,,3EFzMmkPVISHExSTtI37Tx,15e1b9b9a1b5a190796ac7110b82636406d839a9919446aee191701fffb97305
91006,91006,5iFwAOB2TFkPJk8sMlxP8g,PUBLIC,Make You Mine,Make You Mine,77,232906,False,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,4,rock,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001725_5iFwAOB2TFkPJk8sMlxP8g https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/5iFwAOB2TFkPJk8sMlxP8g.mp3,1336,5iFwAOB2TFkPJk8sMlxP8g,20529df0edc2ad6d6edb0f2120dab77112c02ae53ea6029227ef47d5d5e5efbd
91745,91745,22Q68uXoySffMDUAzYUyLR,George Strait,pov: you rock around the christmas tree,O Christmas Tree,0,147720,False,0.499,0.295,5,-11.782,1,0.0287,0.794,0.0,0.0829,0.323,154.938,3,rock,https://open.spotify.com/track/22Q68uXoySffMDUAzYUyLR,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001726_22Q68uXoySffMDUAzYUyLR https://open.spotify.com/track/22Q68uXoySffMDUAzYUyLR,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/22Q68uXoySffMDUAzYUyLR.mp3,,22Q68uXoySffMDUAzYUyLR,b2c142d8273d02e9aec3d7f13155fdf8ea9384009234c515f97547307ce59daa
91478,91478,5TuTzdZVv2k4Gtl7Rn6pow,Los Enanitos Verdes,Triste Hora,Lamento Boliviano,0,222226,False,0.714,0.734,4,-7.125,0,0.0306,0.176,0.000618,0.115,0.68,123.57,4,rock,https://open.spotify.com/track/5TuTzdZVv2k4Gtl7Rn6pow,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/001727_5TuTzdZVv2k4Gtl7Rn6pow https://open.spotify.com/track/5TuTzdZVv2k4Gtl7Rn6pow,downloaded,0.0,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/5TuTzdZVv2k4Gtl7Rn6pow.mp3,,5TuTzdZVv2k4Gtl7Rn6pow,517ed039fea8af95bbaaeaac9b12a59ff786bdd1ab8a13de2ed33905edbdb1b4
