Unnamed: 0.1,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
34323,34323,4eJwBBKJOqADZHVlndzvGu,Nusrat Fateh Ali Khan,DilLagi,Jitne Bhi Zakham Hain Dil Par,42,814158,False,0.484,0.683,10,-11.136,0,0.105,0.0932,1.12e-06,0.245,0.766,108.145,4,folk
34519,34519,58JrqhVLx1rUQ3l3NIHHlG,Nusrat Fateh Ali Khan;Qawwali,Mera Piya Ghar Aaya Vol. 220,Ye Jo Halka Halka Saroor,37,1136560,False,0.52,0.495,3,-9.589,1,0.14,0.628,0.0,0.119,0.714,97.067,4,folk
34916,34916,0dNc4kZNk8JrdQCmrVPBqI,Tom Walker;Masked Wolf,Something Beautiful (feat. Masked Wolf),Something Beautiful (feat. Masked Wolf),59,186951,False,0.615,0.746,10,-5.196,0,0.0683,0.186,0.0,0.233,0.361,89.872,4,folk
34922,34922,3ccDb4UqLC54IoFJ8LmFoy,Garrett Kato,I'll Be Around,I'll Be Around,65,186954,False,0.659,0.302,1,-12.283,1,0.0296,0.723,1.51e-05,0.111,0.331,79.024,1,folk
34005,34005,3hRV0jL3vUpRrcy398teAU,Lord Huron,Strange Trails,The Night We Met,83,208211,False,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,3,folk
34731,34731,58wQ5quXCton56WxkXZWLA,Os Arrais,Ele é,Ele é,45,306386,False,0.525,0.311,0,-9.395,1,0.0256,0.42,2.06e-05,0.253,0.192,77.014,4,folk
34465,34465,6kIAvddq3Du3LiUBwtbe2x,Nusrat Fateh Ali Khan;A1Melodymaster,Reformed,Aaja Mahi,40,211024,False,0.641,0.893,0,-4.983,0,0.0814,0.188,0.000134,0.0703,0.797,125.009,4,folk
34097,34097,0BNfmNj23fWWufyAIeX9aO,Divya Kumar,Absolute D Imman,"Yaamili Yaamiliya (From ""Laabam"")",0,262073,False,0.413,0.835,2,-5.727,1,0.0784,0.238,0.0,0.0797,0.513,150.057,4,folk
34266,34266,5cx69hp8gMQnSXoIKcp1BS,Nusrat Fateh Ali Khan,Kachche Dhaage (Original Motion Picture Soundtrack),Is Shaane Karam Ka (Qawali),41,401160,False,0.487,0.93,6,-7.713,0,0.171,0.668,0.0,0.728,0.345,113.079,4,folk
34357,34357,7nONCWnM5GfhDRc1sajdRq,Adam French,Holding on to You,Holding on to You,53,193395,False,0.428,0.512,0,-10.527,1,0.0489,0.77,2.37e-05,0.103,0.186,132.804,3,folk
34868,34868,2vZ2CUXoqBUUknYiM6o9aE,Nusrat Fateh Ali Khan;Afternight Vibes,"Revamped, Vol. 3 (Remix)",Woh Hata Rahe Hain Parda,36,291448,False,0.497,0.836,4,-5.74,1,0.289,0.057,0.00166,0.211,0.498,91.994,4,folk
34798,34798,6S0Vwp6CA0rLVdP7Zi3fOF,Free,On air 70's Hits,All Right Now,0,338426,False,0.785,0.481,2,-11.323,1,0.101,0.0062,2.38e-06,0.122,0.77,119.937,4,folk
34380,34380,0Dv23k5ErS9XO9U2BYRI0F,Passenger,The Boy Who Cried Wolf,And I Love Her,59,162666,False,0.624,0.179,5,-13.273,1,0.0373,0.896,1.92e-05,0.118,0.238,117.572,3,folk
34631,34631,2DjWsDGgL1xNbhnr7f6t5F,Tracy Chapman,Tracy Chapman,Baby Can I Hold You,74,193120,False,0.692,0.422,2,-10.533,1,0.0333,0.0811,0.0,0.0848,0.468,74.375,4,folk
34381,34381,7pgIbZ3tWdXLUAlofe3r2i,Prateek Kuhad,The Way That Lovers Do,Heartbroken,40,187733,False,0.661,0.481,0,-10.962,1,0.0294,0.662,0.0791,0.0789,0.154,119.974,4,folk
34490,34490,02IW65kQC100srRSE5poWs,The Monkees,Maintain Your Mojo,(I'm Not Your) Steppin' Stone,0,144253,False,0.551,0.625,5,-6.375,1,0.0317,0.016,0.000253,0.118,0.367,131.319,4,folk
34118,34118,5fIWOnufnkAtDp9SDqRMD3,Fossils,Fossils,Hansnuhana,45,294322,False,0.528,0.427,4,-12.304,1,0.0548,0.27,2.18e-05,0.105,0.307,133.127,4,folk
34900,34900,3royvp9WhpT2oNRtInEGgU,Yoke Lore,Absolutes,Homing,46,217269,False,0.507,0.466,0,-9.012,1,0.0297,0.814,0.0713,0.128,0.206,129.91,4,folk
34250,34250,5XasCazsfBeMrrKdB2MFVm,Salim–Sulaiman;Rahat Fateh Ali Khan;Jaideep Sahni,O Re Piya (MTV Unplugged),O Re Piya (MTV Unplugged),42,268142,False,0.407,0.518,10,-10.62,0,0.0437,0.717,0.0,0.248,0.509,109.764,4,folk
34523,34523,4AZ0sJsofN1fu52BaYDfQX,Seafret,Anywhere from Here,Everlasting,54,222442,False,0.5,0.596,6,-5.134,1,0.0366,0.692,0.0,0.369,0.381,169.929,4,folk
34009,34009,1PZZtXR7nsNIyRcqd7UeiF,Piyush Mishra,Gulaal,Aarambh,67,295866,False,0.693,0.778,1,-8.087,0,0.248,0.555,0.0,0.094,0.282,125.025,4,folk
34196,34196,1MLr9b1fOybO3MGiLy47Ys,Brandi Carlile;Lucius,Country Road Songs,You and Me on the Rock,0,230098,False,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,folk
34603,34603,6HQj9qSPi4dVCQnhTtCkay,Kailash Kher,Chandni Chowk To China,S.I.D.H.U.,36,302254,False,0.703,0.922,2,-4.451,1,0.0695,0.295,2.1e-05,0.0505,0.883,100.005,4,folk
34081,34081,4ve9p2wRIRnwM7bbFHmtZG,Raghu Dixit,Just Maath Maathali,Just Maath Maathali,51,156368,False,0.688,0.492,5,-8.459,1,0.0256,0.492,0.000227,0.147,0.638,107.918,4,folk
34783,34783,1HdCiNsQKptIsDHkKEoFHV,Boz Scaggs,Thanksgiving Party,I'm Easy,0,184786,False,0.474,0.771,10,-5.719,1,0.0571,0.115,0.0,0.0712,0.898,172.375,4,folk
34587,34587,0qdQUeKVyevrbKhAo0ibxS,George Harrison,All Things Must Pass (Remastered 2014),My Sweet Lord - Remastered 2014,75,281226,False,0.537,0.701,1,-8.913,0,0.0335,0.0972,0.0,0.0832,0.583,120.919,4,folk
34797,34797,5Tbc2O2q1NCux8F0lYiEo0,Kalle Moraeus;Orsa Spelmän,Underbart,Underbart,43,188560,False,0.481,0.671,9,-4.483,1,0.0343,0.373,0.0,0.514,0.578,102.226,3,folk
34239,34239,0EcpFZArVrXZJ4vh9hLPsz,Tom Petty and the Heartbreakers,Pop Christmas 2022,Christmas All Over Again,0,253626,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,folk
34290,34290,3ldrKmt2S7VBENF7g40ibi,Don McLean,Обратно в клас - rock,American Pie,0,513000,False,0.461,0.563,4,-9.325,0,0.0605,0.358,0.0,0.302,0.477,138.571,4,folk
34211,34211,4WLeyA2WjHmrKLLdr6YZ4M,Salim–Sulaiman;Sunidhi Chauhan;Vijay Prakash;Kausar Munir,Mardaani Anthem,Mardaani Anthem,42,228702,False,0.51,0.844,9,-2.321,0,0.335,0.43,0.0,0.0454,0.575,91.2,4,folk
34717,34717,7EU4nPTtgGgvsSOxC7nJgj,Surinder Kaur,Luti Heer Ve Gaman Ne - Surinder Kaur,Akhiyan Ch Ton Wasda,32,240880,False,0.499,0.303,3,-14.338,1,0.197,0.966,0.0107,0.152,0.404,146.062,4,folk
34359,34359,5uj4IsmXZxvPLY3YsDW54g,Sanjeev T,Diamond Necklace (Original Motion Picture Soundtrack),Nenjinullil,38,263915,False,0.744,0.778,8,-6.425,1,0.0465,0.0285,2.62e-06,0.189,0.787,102.025,4,folk
34449,34449,4FfJyCX8Dq3BcfOhFEL06K,The Band,A Very 70s Christmas,Christmas Must Be Tonight - Remastered 2001,0,218666,False,0.668,0.665,7,-8.55,1,0.0267,0.0519,6.68e-05,0.109,0.766,128.619,4,folk
34227,34227,0m3TWCaiuyy3odkc8ZCOl5,Tom Petty and the Heartbreakers,Holiday Anthems 2022,Christmas All Over Again,0,253626,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,folk
34950,34950,2DHDuADAHoUW6n0z80RLQF,Andrew Belle,Black Bear,Pieces,60,241119,False,0.494,0.652,6,-5.863,0,0.0314,0.0754,0.00256,0.125,0.298,137.018,4,folk
34946,34946,7tNIL53zRMumsAC19iCdrp,Los Roller's,El Último Beso,Un Soñador,42,212580,False,0.671,0.535,1,-7.335,1,0.0469,0.591,0.000114,0.216,0.847,80.002,4,folk
34796,34796,5OGpsZeJRZ3t3MZioawcZW,The Civil Wars,Alternative Christmas 2022,I Heard The Bells On Christmas Day,0,154440,False,0.492,0.145,2,-14.504,0,0.0422,0.872,9.68e-06,0.107,0.218,90.078,4,folk
34501,34501,2ZOgVbP4baDHnKCcAp7shq,Nooran Sisters,Saagar Paar,Saagar Paar,37,241304,False,0.615,0.868,1,-5.187,1,0.182,0.339,0.0,0.594,0.588,92.081,4,folk
34464,34464,0DOUO2YQnDrD5ad3qXA0vO,Old Sea Brigade,Ode to a Friend,Hope,61,184013,False,0.583,0.257,1,-15.534,1,0.0315,0.945,0.43,0.137,0.313,106.059,4,folk
34362,34362,2LvvNsJKCyB14ORqYcSUSF,Mame Khan;Amar Sangam;Ajay Prasanna;Reena Naik,Shri Krishna Govind Hare Murari,Shri Krishna Govind Hare Murari,39,403411,False,0.451,0.539,11,-7.775,1,0.0474,0.856,0.000179,0.117,0.532,84.421,4,folk
34468,34468,2VvTMIXG760UiG9OSiFt9j,Adam Melchor,Real Estate,Real Estate,60,216000,False,0.493,0.284,2,-12.815,1,0.0309,0.953,0.00739,0.151,0.199,79.959,4,folk
34935,34935,1eOW35r7fBIrpzRMBbnGXQ,Grupo Ternura,El Rey del Norte,Un Idiota,43,245240,False,0.67,0.662,5,-4.94,1,0.112,0.256,0.00102,0.088,0.953,158.51,4,folk
34428,34428,5KGYDSI57XnX1xqxhOvW2Q,Mahalia,Sad Girls,Plastic Plants,0,199533,False,0.823,0.441,8,-7.645,1,0.156,0.636,7.68e-05,0.114,0.752,135.947,4,folk
34007,34007,77mchfS0bncdYZgRxxJxLn,Kailash Kher,Jai Shri Mahakal,Jai Shri Mahakal,32,270324,False,0.378,0.791,11,-7.482,0,0.223,0.777,0.0,0.0583,0.848,90.836,1,folk
34155,34155,5HpnLY6fuuYilWgbD5oIC1,Salim–Sulaiman;Salim Merchant,Kurbaan (Original Motion Picture Soundtrack),Ali Maula,44,279173,False,0.693,0.456,2,-9.658,1,0.0496,0.0927,5.52e-05,0.111,0.333,129.996,4,folk
34541,34541,73cHWSrFWSog8yImY7PgvL,Pretenders,Perfect Christmas Hits,2000 Miles - 2007 Remaster,0,220426,False,0.292,0.709,7,-9.052,1,0.0303,0.00292,0.0267,0.102,0.452,99.303,3,folk
34440,34440,5U0t4SMp344ER0F4jYb6xI,Don Henley,Обратно в клас - rock,The Boys Of Summer,0,288333,False,0.516,0.775,6,-6.409,1,0.0412,0.396,0.00129,0.21,0.858,177.401,4,folk
34482,34482,4bRdtnPxQOCtszlhXHSGFX,ANAVITÓRIA,COR,Carvoeiro,49,264080,False,0.71,0.447,0,-9.281,1,0.0306,0.0987,9.36e-05,0.105,0.543,125.947,4,folk
34422,34422,0bndF6tTweNXPjwpPL7Slt,Novo Amor,Haven (from Life Is Strange),Haven (from Life Is Strange),67,172500,False,0.556,0.261,4,-11.668,1,0.0289,0.797,0.016,0.0893,0.219,110.841,4,folk
34778,34778,2yxX3D2lhl2BYASh1NvKPl,Nosstress,"Perspektif Bodoh, Vol. 1",Smoking Kills,43,282070,False,0.699,0.605,0,-6.109,1,0.0271,0.302,0.000347,0.227,0.675,125.02,4,folk
34949,34949,6uwohXXrnk9ihvvS957yN9,Canned Heat,(60's) Sixties Collected Volume 2,Goin' Up The Country,0,169560,False,0.628,0.356,10,-12.471,1,0.0386,0.932,0.000608,0.116,0.605,80.205,4,folk
34334,34334,0vwFmuW1yhn30SxU7l9m2a,Raghu Dixit;Lokanath Sugum;Sachin Basrur,"Bhagavanta (From ""Saddu! Vicharane Nadeyuttide"")","Bhagavanta (From ""Saddu! Vicharane Nadeyuttide"")",39,200103,False,0.641,0.553,8,-9.432,1,0.26,0.367,2.52e-06,0.113,0.51,183.036,3,folk
34576,34576,5TwA82e3b23eSc3Z7pW3YZ,Kailash Kher,Bajarangi,Re Re Bajarangi,36,339460,False,0.539,0.74,2,-6.65,0,0.0895,0.11,0.0,0.29,0.46,119.999,4,folk
34934,34934,52vA3CYKZqZVdQnzRrdZt6,Bob Dylan,The Times They Are A-Changin',The Times They Are A-Changin',67,192053,False,0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86,3,folk
34567,34567,6Fha6tXHkL3r9m9nNqQG8p,Vance Joy,Dream Your Life Away,Georgia,62,230506,False,0.388,0.66,11,-7.372,1,0.0308,0.312,0.000307,0.0943,0.401,143.554,4,folk
34594,34594,2vB9ME0oZwfTGAUMC71CaT,Vance Joy,In Our Own Sweet Time,Missing Piece,67,215840,False,0.632,0.863,0,-5.21,1,0.0446,0.0449,1.01e-06,0.13,0.731,101.976,4,folk
34530,34530,4s6LhHAV5SEsOV0lC2tjvJ,The Mamas & The Papas,If You Can Believe Your Eyes & Ears,California Dreamin' - Single Version,78,162373,False,0.552,0.608,1,-9.786,0,0.0345,0.352,0.0,0.0533,0.637,112.367,4,folk
34581,34581,1ILEK6NRfxoseoPnolRcVA,Bon Iver,Bon Iver (10th Anniversary Edition),Holocene,66,336613,True,0.374,0.304,1,-14.52,1,0.0302,0.943,0.298,0.126,0.147,147.969,4,folk
34707,34707,0oXI8lgAbT3XNDhUb7wtd5,Piyush Mishra,Gulaal,Duniya,33,407613,False,0.34,0.511,10,-11.193,1,0.0969,0.837,0.0,0.107,0.284,172.981,3,folk
34448,34448,5u9yE5EPjKsuYItPZ1E0nH,The Band,70s Christmas Party,Christmas Must Be Tonight - Remastered 2001,0,218666,False,0.668,0.665,7,-8.55,1,0.0267,0.0519,6.68e-05,0.109,0.766,128.619,4,folk
34453,34453,7FbhapJ51FHahDqcAmjiFl,Papon,Maula,Maula,36,226201,False,0.543,0.429,2,-8.481,1,0.0336,0.851,0.000118,0.115,0.208,115.037,4,folk
34228,34228,4jEl93fC34ZtDkX0CLlAYP,Jimmy Buffett,Best 70s Rock Tunes,Survive,0,291400,False,0.448,0.13,0,-16.808,1,0.0318,0.399,1.05e-05,0.103,0.369,146.689,4,folk
34352,34352,6iWEhoALoBFnQMNVhYY0Sc,flora cash,"Baby, It's Okay",You're Somebody Else,68,219013,False,0.706,0.46,1,-9.061,1,0.0296,0.847,0.00793,0.106,0.226,102.98,4,folk
34728,34728,6S3JlDAGk3uu3NtZbPnuhS,Badfinger,Straight Up (Remastered 2010 / Deluxe Edition),Baby Blue - Remastered 2010,67,217346,False,0.623,0.876,11,-7.788,1,0.066,0.0189,0.0134,0.0728,0.515,124.431,4,folk
34212,34212,5zA8vzDGqPl2AzZkEYQGKh,Billy Joel,An Innocent Man,Uptown Girl,79,197706,False,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,4,folk
34079,34079,64Xa40JF6SZScjZgCTY3KA,Nusrat Fateh Ali Khan;Afternight Vibes,"Revamped, Vol. 3 (Remix)",Hai Kahan Ka Irada,51,325829,False,0.431,0.748,9,-6.434,1,0.0846,0.117,2.69e-05,0.154,0.457,88.457,4,folk
34148,34148,2gVaoi7sYWUWNpuQGysjdQ,James Taylor;Toots Thielemans,The Very Best Christmas Songs 2022,The Christmas Song (Chestnuts Roasting On An Open Fire),0,232106,False,0.388,0.334,4,-9.886,1,0.0314,0.364,8.45e-06,0.256,0.22,120.82,3,folk
34302,34302,2KFAouC8n2KzqTNXW35rdY,Papon,Coke Studio @ MTV Season 3: Episode 5,Khumaar,40,402266,False,0.48,0.715,4,-7.836,1,0.0428,0.256,0.000887,0.101,0.428,80.001,4,folk
34628,34628,2oa53bhiNPCz2CGh26AYxi,Novo Amor,Bathing Beach,Colourway,60,228164,False,0.261,0.371,3,-10.112,1,0.0313,0.96,0.856,0.109,0.149,158.924,4,folk
34777,34777,6AHDRUVQO9C6AOc01qLNcH,Horacio Guarany,Memorias Del Viento,Del Chúcaro,42,201493,False,0.523,0.727,4,-7.929,0,0.137,0.703,2.14e-06,0.38,0.578,93.625,4,folk
34506,34506,794CtxRRtPthMlWTy6T1U2,Papon;Hopun Saikia,Haate Haat Dhori,Haate Haat Dhori,36,228926,False,0.448,0.463,4,-8.773,1,0.0647,0.774,0.00269,0.0961,0.526,164.794,3,folk
34342,34342,5itCUQIF69YP9uQ0oO49Wm,Tropical Florida,Temazos de Coleccion,Quien Diria,50,176000,False,0.592,0.691,0,-6.571,1,0.119,0.335,0.0,0.0916,0.912,174.815,4,folk
34485,34485,5QgCQ26Yowv9Zx8fFZDhjE,Bahamas,sadsadchristmas,Christmas Must Be Tonight,0,227173,False,0.587,0.329,7,-11.957,1,0.0413,0.531,0.032,0.115,0.337,126.632,4,folk
34711,34711,75HE0EDpAfKQhwCsezAyhO,Sardool Sikander,O Ho !,Ek Charkha Gali De Vich,35,297426,False,0.672,0.65,6,-13.373,1,0.0744,0.0738,0.0,0.0769,0.959,88.833,4,folk
34133,34133,2JnZ5Q6YjESfLil5hg7WUT,Divya Kumar,Jai Lava Kusa,Raavana,48,258122,False,0.597,0.892,4,-5.121,0,0.0492,0.145,9.24e-05,0.118,0.634,80.009,4,folk
34703,34703,1EEtHG4mL0pXLeH1nv69ZN,Salim–Sulaiman;Armaan Malik,Ungli (Original Motion Picture Soundtrack),Auliya,35,201401,False,0.609,0.426,11,-7.9,0,0.0483,0.456,0.0,0.101,0.444,92.156,4,folk
34311,34311,7yhvflcXyqw1pQgCSnelZ4,Raghu Dixit,Antaragni - The Fire Within,Gudugudiya Sedi Nodo,40,295009,False,0.676,0.79,2,-5.043,0,0.0486,0.392,4.11e-06,0.0745,0.518,94.936,4,folk
34722,34722,3Vby4nGmtbDo7HDJamOWkT,Stealers Wheel,Stealers Wheel,Stuck In The Middle With You,78,208946,False,0.82,0.575,7,-9.144,1,0.0408,0.0936,0.000135,0.109,0.964,123.765,4,folk
34629,34629,4qyfir5Yr7nfo05g6cyFMT,Ben Howard,Every Kingdom,Promise,64,384080,False,0.367,0.189,2,-15.736,1,0.0384,0.889,0.428,0.364,0.177,156.643,4,folk
34000,34000,7cWnks0lsRtpAi87COOiXK,Salim–Sulaiman;Rahat Fateh Ali Khan;Jaideep Sahni,Aaja Nachle,O Re Piya,71,379768,False,0.586,0.532,11,-8.837,0,0.0328,0.779,0.000565,0.124,0.494,99.994,4,folk
34316,34316,17PGQK2meDHoEqSHnWmPJ1,When Chai Met Toast,When We Feel Young,Constellation,40,195421,False,0.526,0.701,0,-6.752,1,0.0415,0.399,0.000199,0.0718,0.184,147.185,4,folk
34706,34706,7cvElcxrvUMyYi5LS5rF5o,Seafret,Pictures,Pictures,61,196499,False,0.654,0.195,8,-11.712,1,0.0288,0.839,0.0,0.0988,0.244,135.775,4,folk
34547,34547,41tMIgwIR0Ye3ivO6GMr5q,The Avett Brothers,Acoustic Christmas Campfire,Winter In My Heart,0,294960,False,0.409,0.198,9,-10.832,1,0.0293,0.751,0.000712,0.082,0.14,132.782,4,folk
34872,34872,5g7rJvWYVrloJZwKiShqlS,Of Monsters and Men,My Head Is An Animal,Dirty Paws,70,278373,False,0.359,0.649,3,-7.06,1,0.0349,0.107,0.0124,0.0555,0.133,111.709,4,folk
34532,34532,71CXzHYYOyNqgtVFpNdeCS,Lobo,Of A Simple Man,I'd Love You to Want Me,67,247640,False,0.431,0.543,10,-9.96,1,0.0394,0.122,0.000123,0.0598,0.44,77.507,4,folk
34477,34477,0jLxsUyugir35DRc7v2pAZ,Parthiv Gohil,Dandiya Dance Mix,Bahuchar Ma Na,35,319373,False,0.649,0.848,7,-7.135,1,0.245,0.141,4.68e-05,0.265,0.684,177.017,3,folk
34404,34404,2B6uLeBwpBVBLu1xaXyoG5,Samahita Narang,Matwari,Matwari,37,200000,False,0.632,0.537,0,-9.043,1,0.0261,0.299,0.419,0.106,0.0942,129.983,3,folk
34172,34172,2axUpfRiluw1Ou3FLZ1psA,Nusrat Fateh Ali Khan;A1Melodymaster,Reformed,Tumhen Dillagi,46,261345,False,0.636,0.972,6,-1.808,1,0.228,0.429,5.29e-05,0.101,0.807,95.009,4,folk
34125,34125,2WAZgWQpoeHJwazZzbs2rH,When Chai Met Toast,When We Feel Young,Kahaani,48,215173,False,0.596,0.358,0,-12.993,1,0.0255,0.9,0.0503,0.108,0.43,94.932,4,folk
34394,34394,1a7ZHtzNCTPuJkStK8WJbq,The Velvet Underground,Maintain Your Mojo,Rock and Roll,0,283000,False,0.494,0.738,5,-8.347,1,0.0345,0.00394,3.05e-06,0.544,0.735,132.496,4,folk
34420,34420,4rIh6qpabjGU9JEYygzhud,Mahalia,20's R'n'B,Plastic Plants,0,199533,False,0.823,0.441,8,-7.645,1,0.156,0.636,7.68e-05,0.114,0.752,135.947,4,folk
34552,34552,2aMWFZTEjW2uSL6Jd1d6IK,Kalpana Patowary,Uga Hai Suruj Dev - Single,Uga Hai Suruj Dev,35,366868,False,0.459,0.381,10,-11.857,1,0.0298,0.522,1.18e-05,0.0932,0.167,104.723,1,folk
34903,34903,5zWA0flBrTC3VmhjcJ2MZG,Rangle Sardar;When Chai Met Toast,Karam (Equals Sessions) - Single,Karam (Equals Sessions),31,259500,False,0.406,0.717,0,-5.651,0,0.0319,0.154,1.06e-06,0.0986,0.702,95.146,4,folk
34090,34090,2v8mIirSXpwpVwyBrUzAtT,Vance Joy,Upbeat 20's,Clarity,0,227240,False,0.552,0.873,0,-6.065,1,0.0464,0.00137,0.000273,0.0966,0.62,125.059,4,folk
34939,34939,4ghxJmNscjgzMk4cUg2is7,Luciano Pereyra,De Hoy En Adelante,Si No Te Hago Falta,43,237693,False,0.66,0.648,7,-5.662,1,0.0284,0.446,0.0,0.131,0.507,93.992,4,folk
34181,34181,2XAQw5pC8vsJbz8Hc619RX,Divya Kumar,Wrong Side Raju,Gori Radha Ne Kado Kaan,44,308218,False,0.478,0.846,2,-4.799,1,0.146,0.367,0.0,0.0803,0.758,149.708,3,folk
34274,34274,39lOHITmszIVH9WF4Jpbum,Prateek Kuhad,The Way That Lovers Do,Bloom,43,219573,False,0.606,0.488,7,-7.339,1,0.0255,0.597,0.0982,0.184,0.468,81.019,4,folk
34895,34895,5OiWcsIPt3KU9nbFkPhGjs,Mirtha Iturra,Estudio y Música de Nuestro Folklore (Vol. 1),Pañuelo para la Cueca,42,129266,False,0.5,0.523,7,-6.86,1,0.0338,0.369,0.0,0.159,0.655,111.958,3,folk
34069,34069,0OWzDem8abfJvWpQcssjIE,Salim–Sulaiman;Krishna;Jaideep Sahni,Chak De India,Maula Mere Lele Meri Jaan,52,288365,False,0.636,0.41,7,-10.372,1,0.0277,0.941,0.000717,0.125,0.516,115.003,1,folk
34291,34291,75ArcxyPjMr0sleM5WXLn7,Don McLean,Rock Workout 2023,American Pie,0,513000,False,0.461,0.563,4,-9.325,0,0.0605,0.358,0.0,0.302,0.477,138.571,4,folk
34131,34131,4ofwffwvvnbSkrMSCKQDaC,George Ezra,Staying at Tamara's,Shotgun,78,201287,False,0.673,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.744,4,folk
34300,34300,4JE6agBLHGA5TaF6FlqfBD,Matt Maltese,As the World Caves In,As the World Caves In,73,218754,False,0.331,0.45,10,-5.362,1,0.034,0.365,0.00464,0.22,0.18,123.829,4,folk
34424,34424,73h6xVH5BesEEZi80KlzUl,Divya Kumar;Sachin-Jigar,Street Dancer 3D,Gann Deva,37,241469,False,0.535,0.709,5,-5.218,0,0.0503,0.13,0.0,0.115,0.446,126.863,5,folk
34326,34326,3B3eOgLJSqPEA0RfboIQVM,Bon Iver,"For Emma, Forever Ago",Skinny Love,73,238520,False,0.592,0.263,4,-14.029,0,0.0568,0.845,5.68e-06,0.127,0.109,76.366,4,folk
34144,34144,2GxASwsYYNS8WPKri3dFSD,James Taylor,Christmas Playlist 2022,Auld Lang Syne,0,216146,False,0.51,0.262,2,-10.906,1,0.033,0.776,0.000137,0.113,0.234,119.736,3,folk
34423,34423,798uvEYafxQIAchNOtS4qn,Mahalia,Slow Down Soul,Grateful,0,185991,False,0.664,0.351,7,-7.628,0,0.15,0.733,0.000138,0.291,0.316,141.819,4,folk
34580,34580,4yyg2J2uXOjCtCyT64984C,Lord Huron,Lonesome Dreams,Ends of the Earth,69,284146,False,0.555,0.584,4,-8.667,1,0.0301,0.274,0.0228,0.254,0.41,120.965,4,folk
34135,34135,73s6UhNKUFlAxB0Rd0J66W,Salim–Sulaiman;Salim Merchant;Shraddha Pandit;Amitabh Bhattacharya,Ladies Vs Ricky Bahl,Jigar Da Tukda,48,254511,False,0.742,0.943,4,-3.726,0,0.0421,0.31,0.000374,0.0188,0.881,130.02,4,folk
34450,34450,7K1bH4txxZJbGUQm5SnMAa,Papon,Sinaaki Osinaaki,Osinaaki Mon,36,323056,False,0.537,0.527,7,-8.427,1,0.0366,0.654,6.42e-06,0.086,0.597,151.974,3,folk
34164,34164,5cJJdUtacwBrphoMjh3tKG,When Chai Met Toast,Believe,Believe,44,236700,False,0.25,0.618,2,-7.705,1,0.0378,0.16,0.0169,0.109,0.12,66.632,4,folk
34028,34028,4w2W5Gh1GjbbSWGF0TD2iC,Kailash Kher;Mounima,Baahubali - The Beginning,Kaun Hain Voh,59,197984,False,0.468,0.742,4,-8.229,0,0.0844,0.333,1.39e-05,0.0825,0.372,147.014,3,folk
34773,34773,3XpK2yXQiYJQkP40geHtI1,Kailash Kher,Bhajarangi 2,Rere Rere Bhajarangi,34,229805,False,0.655,0.811,7,-5.564,1,0.0591,0.336,0.0,0.331,0.468,114.941,4,folk
34193,34193,0e5PAxSyZ5DWWVqKANHETz,Brandi Carlile;Lucius,Country Car Hits,You and Me on the Rock,0,230098,False,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,folk
34388,34388,5y788ya4NvwhBznoDIcXwK,Simon & Garfunkel,"Wednesday Morning, 3 A.M.",The Sound of Silence - Acoustic Version,73,185413,False,0.525,0.216,6,-13.551,1,0.0301,0.837,0.0,0.107,0.328,106.761,4,folk
34852,34852,7gUpHwmxXyJ4JVra6UHpKA,Vancouver Sleep Clinic,Middle Of Nowhere,Middle Of Nowhere,58,402654,False,0.474,0.425,8,-11.412,1,0.0327,0.502,0.00196,0.0873,0.183,123.747,4,folk
34169,34169,7t7bFIEU06QMD2RaMkqMaf,Nusrat Fateh Ali Khan;A1Melodymaster,Reformed,Aankh Uthi Mohabbat Ne,47,292589,False,0.677,0.906,3,-4.307,0,0.152,0.0469,0.000583,0.0902,0.819,89.959,4,folk
34705,34705,0GRiMv0pJBkZtB7U5QKz0N,Papon,Kanna - Kishmish,Kanna,33,213248,False,0.61,0.405,0,-6.561,1,0.0315,0.653,0.0,0.0868,0.283,134.714,3,folk
34140,34140,3E0D36S3MKA9e3f8yCOFR3,Kailash Kher,Best Of Kailash Kher,"Chak Lein De (From ""Chandni Chowk To China"")",46,262687,False,0.709,0.779,8,-8.187,1,0.041,0.334,0.000266,0.387,0.611,129.022,4,folk
34173,34173,7qU4teUQNnqYr2vzTcLVZu,Masala Coffee,Kaantha Reprised,Kaantha Reprised,43,226666,False,0.62,0.85,8,-6.095,1,0.0505,0.0161,0.0813,0.099,0.3,126.016,4,folk
